Ticker,Market Capitalization,Total Debt,Cash and Cash Equivalents,Enterprise Value,EBITDA,Total Revenue,Gross Profit,Operating Revenue,Operating Income,Net Income,Free Cash Flow,Repurchase Of Capital Stock,Repayment Of Debt,Issuance Of Debt,Issuance Of Capital Stock,Capital Expenditure,Stock Price Change
MCO,27.126961116695274,-1.3796563401479995,-2.319160684704583,23.718170442235063,-26.578699340245056,-12.061756191701512,-15.848068107400131,-12.061756191701512,-29.781997187060476,-37.94037940379404,-36.17363344051447,31.066666666666663,25.2,-40.909090909090914,,103.59712230215827,16.792277551553862
MS,0.12585927639445135,1.2534544018949862,6.804624703470831,-0.9413079537394308,,-10.997270181160705,,-10.997270181160705,,-26.639616868431553,-129.9245175757193,-9.971014492753623,-50.23387142775655,-19.732367374519512,-22.03921568627451,33.36221837088388,-10.764488400692956
MOS,-31.54623694072117,-13.564554203740695,-4.431448992852502,-28.695089870898904,77.75990099009901,54.767184035476724,79.85188888541698,54.767184035476724,82.1860960938095,119.72280142278915,199.25422974176314,305.2567534679971,77.65375683571804,172.57087806220756,,-3.205028713332299,-36.25631579691822
MSI,21.871453026817115,6.867862969004894,-29.29562433297759,21.966274346398574,-0.45351473922902497,11.516338269489658,4.678217821782178,11.516338269489658,1.5142690739662201,9.477911646586346,-1.6938519447929739,58.333333333333336,-19.263456090651555,-29.50236966824645,52.94117647058824,5.349794238683128,12.060310457774577
MSCI,18.568643725971253,7.7020474081695465,-30.12791876458459,19.172999471733164,17.8867498643516,10.03423464334509,9.460548650926487,10.03423464334509,10.92108477889079,19.916444324453877,15.759418074778523,604.4804258622602,-99.31660661146024,-80.31878031878031,,38.07440239421147,3.890108905719109
NDAQ,-15.51129792780076,-5.871943371943372,27.735368956743002,-14.22784136992579,-3.8401660612350805,5.776418620455318,4.793906810035843,6.352212084696161,6.54265554842848,-5.223251895534962,68.91304347826087,-32.87380699893955,36.44278606965174,-34.50363196125908,,-6.748466257668712,-20.196760260424774
NTAP,18.257400738899836,-8.707482993197278,-43.67704280155642,32.963335752338374,1.3950073421439062,0.6964229186451408,-0.26066350710900477,0.6964229186451408,-3.657522859517872,35.965848452508006,-11.878172588832488,41.66666666666667,,,,5.752212389380531,5.811137287023463
NFLX,58.01042687507969,-6.755188026683739,-14.609433219792814,53.18095846794083,6.765485387856296,6.457391317699695,0.6639945893142839,6.457391317699695,-9.067353037988967,-12.20242725695571,-1326.3898465618488,-100.0,40.0,,-79.50508560092653,-22.275894278334302,40.496087334557046
NEM,-6.827768359308049,-2.6975563313233897,-42.36778846153847,-0.4626015719145898,-36.2753036437247,-2.5118638520700376,-26.92652329749104,-2.5118638520700376,-19.589178356713425,-136.7924528301887,-58.53008377760853,-100.0,-89.3470790378007,-100.0,,28.917120387174833,-4.679028100779246
NWSA,29.23051331875292,1.2515042117930204,0.6037321624588364,23.384680244728635,-28.455284552845526,-4.872412132883968,,-4.918032786885246,-28.032619775739043,-76.08346709470305,-30.643274853801174,35.754189944134076,-29.713603818615752,-69.58579881656804,,-0.0,23.604841585145067
NWS,31.707254711124644,1.2515042117930204,0.6037321624588364,25.4255522871547,-28.455284552845526,-4.872412132883968,,-4.918032786885246,-28.032619775739043,-76.08346709470305,-30.643274853801174,35.754189944134076,-29.713603818615752,-69.58579881656804,,-0.0,26.07183519613891
NEE,-22.199008813194638,18.492713444106005,150.54773082942097,-11.689905428053004,6.328675366670517,22.772277227722775,18.432426118444106,22.772277227722775,25.493653032440054,16.064931430170727,434.29602888086646,,-43.6127744510978,-4.465623688784991,10328.57142857143,24.41890166028097,-24.339824317507503
NKE,-7.373203159042097,-3.825136612021858,-13.214369022626546,-6.736259708315571,-9.860279441117765,9.648897452365661,3.7850924158480375,9.648897452365661,-11.385767790262172,-16.142904399603044,9.977426636568849,36.52217239661186,,,,27.83641160949868,11.227143251645384
NI,2.244449725889729,13.227465577969902,-51.543942992874115,8.07366303313631,19.5173487544484,19.40974773450894,9.720664944181738,21.290131676283476,13.24635748976288,37.47649170798427,27.995484599258187,,134.63035019455253,2615.438596491228,-86.4589732338745,19.86398258977149,1.4707495687980496
NDSN,2.2653616831167267,-9.573147726806978,-45.509247529769446,2.504717270131807,9.674507853031058,9.65490352462462,7.737901033170201,9.65490352462462,14.181299146355142,12.92674660187337,-9.046262588057303,331.1448253239298,-66.47154727062012,569.9277671553007,-61.85022026431718,34.266245463801795,-4.629252576828152
NSC,-11.079773004249374,9.394513435767909,-45.649582836710366,-5.927897398308054,5.924627519719544,14.387004128522706,10.434232715008433,14.387004128522706,6.1094611794654226,8.818635607321132,-18.34829443447038,-8.141592920353983,-5.308219178082192,9.307875894988067,,32.517006802721085,-15.80111853800528
NTRS,-17.441019287849468,71.14996544574983,-32.997884704922086,-55.07341513549082,,4.589682109985304,,4.589682109985304,,-13.544295606031193,98.4659293613985,-86.7713004484305,-35.79866461222394,,,40.458163463405164,-19.92642999710025
NOC,-7.490924278284522,-5.176372364850762,-26.997167138810198,-6.241739749310531,-28.40771452529582,2.621470827375445,2.8343423225096314,2.621470827375445,-1.9068373740125308,-30.107066381156315,-31.87732342007435,-59.40620782726046,-100.0,,,1.4134275618374559,-13.288231427511517
NCLH,18.80724565420489,9.439854610780944,-37.14606009237731,16.87579031935227,-60.1663920814042,647.5099770674058,-160.0670172730407,647.5099770674058,-39.202765453613694,-49.63130635223507,-51.1360037654633,,-16.227201933875136,15.441639754016908,-100.0,136.94940379335398,-19.95262909216074
NRG,-3.4389125753601513,0.18100639555930978,72.0,-2.7805847307057157,-33.7799043062201,16.87354107228871,-37.03703703703704,15.45814961651043,-40.3913160010721,-44.17009602194788,-105.80357142857142,1162.5,-99.84737484737485,-100.0,-100.0,38.66171003717472,-1.6928133041364992
NUE,39.05274649736685,17.705760138727566,81.01941004491601,31.99354404688976,12.678708265557301,13.782853874413068,13.40417693158733,13.782853874413068,12.740871817792087,11.422635735304823,76.27538439073014,-15.674792618513301,,961.9493375298239,,20.093107906403805,14.933469063897428
NVDA,242.20963031202913,1.6904741780069308,70.30150753768845,234.28152288398186,-47.25574839221214,0.22293230289068885,-12.125894134477825,0.22293230289068885,-44.45772333432925,-55.20918785890074,-53.17265125430398,,-100.0,-100.0,,87.80737704918032,205.15058392456407
NVR,39.12686307513143,-36.65694421744761,-1.9673071385799779,37.96694161741304,38.91386742979333,17.61809202265688,30.928260726065094,17.61809202265688,39.517077731165465,39.52846200309044,51.2164786471085,-2.44866935974133,44030.22743947175,,,3.0937062937062936,27.467636496371895
NXPI,30.27079198808662,5.609156261823686,27.844522968197882,24.78351360138084,32.24875360797691,19.3618367531411,23.899785726059008,19.3618367531411,46.883468834688344,48.95777659005879,24.382284382284382,-64.48318804483189,-10.186092066601372,-62.6,,31.65236051502146,18.974642504809257
ORLY,19.478360349884284,11.56490669926722,-70.01405638571386,19.214920466180438,1.8252179253488356,8.120741954099184,5.153271056527619,8.120741954099184,1.2794257992683316,0.3679519191013935,-6.494910212023555,32.5606369504953,261.93333333333334,,-6.546546546546547,27.20744806967549,11.105275348633546
OXY,2.844155273335018,-31.667105436356458,-64.39942112879883,-7.436938278742629,60.34432660177248,41.13885036215134,124.77707006369427,39.58164798335837,192.92604501607718,472.95434969853574,62.64195274768307,38637.5,44.62979221539362,,845.1612903225806,56.869816083663906,-14.141779679085554
ODFL,51.44024193588203,0.016008484496783295,-59.721897942771164,53.06052410793758,28.41909543292351,19.096011512219178,27.101393755704034,19.096011512219178,32.267128101281834,33.139238670694866,38.323605457270546,138.08058307624916,,,,40.91627172195892,38.678670340820695
OMC,15.923745291202474,-2.3061648163191624,-19.466596448991876,20.819446405052446,-1.589348866236738,-0.0020994583397483447,-3.889307093952755,-0.0020994583397483447,-5.214067973975158,-6.893092576669532,-33.70584557674273,15.949175042670207,-100.0,-100.0,,-88.25473115049564,5.919428869260013
ON,46.06900851080817,4.300242130750606,115.8065947064912,38.34562400995795,59.63181070613825,23.537790438885427,50.21184099031058,23.537790438885427,103.00315735369705,88.41125198098257,23.806201550387595,,-57.37898465171193,-36.49180744316017,,110.56910569105692,6.364961766710926
